basho,rank,rikishi,height,weight
2011.11,Y1e,Hakuho,191,153.5
2011.11,O1e,Baruto,197,184
2011.11,O1w,Harumafuji,186,128
2011.11,O2e,Kotooshu,203,154.5
2011.11,O2w,Kotoshogiku,179,174
2011.11,S1e,Kisenosato,188,171
2011.11,S1w,Kakuryu,187,143.5
2011.11,K1e,Toyonoshima,169,146.2
2011.11,K1w,Homasho,186,151
2011.11,M1e,Okinoumi,192,155.5
2011.11,M1w,Goeido,183,141
2011.11,M2e,Tochinoshin,192,158
2011.11,M2w,Kyokutenho,191,158.4
2011.11,M3e,Aran,187,154.4
2011.11,M3w,Gagamaru,185,198.7
2011.11,M4e,Tochinowaka,196,179.5
2011.11,M4w,Tochiozan,189,148.5
2011.11,M5e,Kitataiki,185,149.5
2011.11,M5w,Yoshikaze,176,136
2011.11,M6e,Aminishiki,185,149
2011.11,M6w,Miyabiyama,187,186
2011.11,M7e,Tokitenku,186,145
2011.11,M7w,Takekaze,171.5,146.7
2011.11,M8e,Shotenro,189,156.6
2011.11,M8w,Takayasu,185,155
2011.11,M9e,Wakanosato,184,162
2011.11,M9w,Wakakoyu,180,167
2011.11,M10e,Kokkai,190,143
2011.11,M10w,Fujiazuma,181,182.5
2011.11,M11e,Toyohibiki,185,176.6
2011.11,M11w,Myogiryu,187,140.2
2011.11,M12e,Daido,187,160.5
2011.11,M12w,Sagatsukasa,166,134
2011.11,M13e,Tamawashi,187,159.3
2011.11,M13w,Asasekiryu,184,149.6
2011.11,M14e,Kaisei,194,179.5
2011.11,M14w,Takarafuji,185,159
2011.11,M15e,Shohozan,177,133.6
2011.11,M15w,Sadanofuji,189,170.5
2011.11,M16e,Aoiyama,190,173.5
2011.11,M16w,Tsurugidake,180,161.5
2011.11,M17e,Kimurayama,182,174
