basho,rank,rikishi,height,weight
2015.03,Y1e,Hakuho,193,150.7
2015.03,Y1w,Harumafuji,185,135
2015.03,Y2e,Kakuryu,186,150
2015.03,O1e,Kisenosato,188,177
2015.03,O1w,Kotoshogiku,180,177
2015.03,O2w,Goeido,183,158.2
2015.03,S1e,Terunofuji,192,158.5
2015.03,S1w,Okinoumi,190,154
2015.03,K1e,Tamawashi,190,161
2015.03,K1w,Myogiryu,187,148
2015.03,M1e,Tochiozan,189,154
2015.03,M1w,Ichinojo,190,183
2015.03,M2e,Sadanoumi,184,131.2
2015.03,M2w,Takarafuji,186,161.1
2015.03,M3e,Takayasu,187,163
2015.03,M3w,Aoiyama,192,192.6
2015.03,M4e,Takekaze,170,144
2015.03,M4w,Tochinoshin,192,162
2015.03,M5e,Toyonoshima,169,149.4
2015.03,M5w,Endo,183,145.6
2015.03,M6e,Aminishiki,186,152
2015.03,M6w,Kaisei,195,187.8
2015.03,M7e,Homarefuji,180,163.7
2015.03,M7w,Tokushoryu,182,170.6
2015.03,M8e,Shohozan,177,134.5
2015.03,M8w,Tokitenku,186,143
2015.03,M9e,Yoshikaze,175,140.3
2015.03,M9w,Jokoryu,187,162.4
2015.03,M10e,Kyokushuho,191,149.6
2015.03,M10w,Kitataiki,185,149
2015.03,M11e,Osunaarashi,189,146
2015.03,M11w,Kyokutenho,191,156
2015.03,M12e,Chiyootori,179,178.5
2015.03,M12w,Kotoyuki,176,162.4
2015.03,M13e,Ikioi,194,157
2015.03,M13w,Sokokurai,185,131.6
2015.03,M14e,Sadanofuji,189,200.5
2015.03,M14w,Arawashi,184,122
2015.03,M15e,Toyohibiki,185,185.2
2015.03,M15w,Gagamaru,185,202.6
2015.03,M16e,Amuru,192,126
2015.03,M16w,Chiyomaru,178,176.3
