basho,rank,rikishi,height,weight
2016.07,Y1e,Hakuho,193,150.7
2016.07,Y1w,Kakuryu,186,150
2016.07,Y2e,Harumafuji,185,135
2016.07,O1e,Kisenosato,188,177
2016.07,O1w,Kotoshogiku,180,177
2016.07,O2e,Goeido,183,158.2
2016.07,O2w,Terunofuji,192,158.5
2016.07,S1e,Kaisei,195,187.8
2016.07,S1w,Tochinoshin,192,162
2016.07,K1e,Kotoyuki,176,162.4
2016.07,K1w,Takayasu,187,163
2016.07,M1e,Mitakeumi,179,149
2016.07,M1w,Tochiozan,189,154
2016.07,M2e,Okinoumi,190,154
2016.07,M2w,Takarafuji,186,161.1
2016.07,M3e,Osunaarashi,189,146
2016.07,M3w,Myogiryu,187,148
2016.07,M4e,Shohozan,177,134.5
2016.07,M4w,Ikioi,194,157
2016.07,M5e,Shodai,182,150
2016.07,M5w,Yoshikaze,175,140.3
2016.07,M6e,Aoiyama,192,192.6
2016.07,M6w,Endo,183,145.6
2016.07,M7e,Ichinojo,190,183
2016.07,M7w,Daishomaru,175,153
2016.07,M8e,Chiyootori,179,178.5
2016.07,M8w,Takekaze,170,144
2016.07,M9e,Chiyonokuni,184,143.8
2016.07,M9w,Sokokurai,185,131.6
2016.07,M10e,Takanoiwa,181,145.5
2016.07,M10w,Sadanoumi,184,131.2
2016.07,M11e,Toyonoshima,169,149.4
2016.07,M11w,Daieisho,179,135.7
2016.07,M12e,Tamawashi,190,161
2016.07,M12w,Tokushoryu,182,170.6
2016.07,M13e,Toyohibiki,185,185.2
2016.07,M13w,Aminishiki,186,152
2016.07,M14e,Kagayaki,193,144.3
2016.07,M14w,Nishikigi,184.5,149.5
2016.07,M15e,Kitaharima,182,121
2016.07,M15w,Sadanofuji,189,200.5
2016.07,M16e,Arawashi,184,122
