basho,rank,rikishi,height,weight
2003.09,Y1e,Asashoryu,183.5,140.2
2003.09,Y1w,Musashimaru,192,231.5
2003.09,O1e,Kaio,184.5,172
2003.09,O1w,Chiyotaikai,181,155
2003.09,O2e,Musoyama,184,171.5
2003.09,O2w,Tochiazuma,181,147.5
2003.09,S1e,Wakanosato,185.5,153.3
2003.09,S1w,Miyabiyama,187.5,178
2003.09,K1e,Toki,189.5,170.4
2003.09,K1w,Tosanoumi,185.5,160.7
2003.09,M1e,Takamisakari,188.5,134.6
2003.09,M1w,Tochinonada,188,161.4
2003.09,M2e,Kyokutenho,190.5,144.5
2003.09,M2w,Hokutoriki,183,148.6
2003.09,M3e,Kotoryu,182,141.5
2003.09,M3w,Tokitsuumi,184.5,134.3
2003.09,M4e,Asasekiryu,183,134.7
2003.09,M4w,Takanonami,196.5,165
2003.09,M5e,Iwakiyama,185,173.5
2003.09,M5w,Kasuganishiki,187.5,146.3
2003.09,M6e,Kotomitsuki,182,146.7
2003.09,M6w,Tochisakae,185,155.9
2003.09,M7e,Buyuzan,181,158.2
2003.09,M7w,Tamanoshima,188,155
2003.09,M8e,Kyokushuzan,181,144.4
2003.09,M8w,Jumonji,185.5,150
2003.09,M9e,Kinkaiyama,184,156
2003.09,M9w,Aminishiki,185,121
2003.09,M10e,Dejima,182,159.5
2003.09,M10w,Kaiho,177.5,123.7
2003.09,M11e,Kakizoe,176,130.5
2003.09,M11w,Tamarikido,184.5,138.3
2003.09,M12e,Kotonowaka,191,177.6
2003.09,M12w,Shimotori,188,152
2003.09,M13e,Wakatoba,176,133
2003.09,M13w,Yotsukasa,178,149.6
2003.09,M14e,Asanowaka,176.5,139.5
2003.09,M14w,Wakanoyama,178,160
2003.09,M15e,Otsukasa,175,143.7
2003.09,M15w,Ushiomaru,176.5,169.6
