basho,rank,rikishi,height,weight
2010.03,Y1e,Hakuho,192,153.8
2010.03,O1e,Harumafuji,185,129.1
2010.03,O1w,Kotooshu,203,150.1
2010.03,O2e,Kaio,184.5,173
2010.03,O2w,Kotomitsuki,182,156
2010.03,S1e,Baruto,197.5,186.8
2010.03,S1w,Toyonoshima,171,148.8
2010.03,K1e,Kisenosato,188.5,167.1
2010.03,K1w,Aminishiki,185,146.6
2010.03,M1e,Kakuryu,186,139.5
2010.03,M1w,Wakanosato,183.5,156.6
2010.03,M2e,Kyokutenho,191,159
2010.03,M2w,Aran,187,154.4
2010.03,M3e,Goeido,183,149
2010.03,M3w,Kotoshogiku,180,172.4
2010.03,M4e,Tamawashi,190,157.2
2010.03,M4w,Tosayutaka,179,141.5
2010.03,M5e,Toyohibiki,184,169.5
2010.03,M5w,Homasho,185,149.6
2010.03,M6e,Tochiozan,188,150.6
2010.03,M6w,Tochinoshin,191.5,159
2010.03,M7e,Miyabiyama,186,182.2
2010.03,M7w,Kakizoe,176.5,138.6
2010.03,M8e,Iwakiyama,183.5,171.5
2010.03,M8w,Takekaze,171.5,142.3
2010.03,M9e,Hakuba,186,126.2
2010.03,M9w,Yoshikaze,178,139
2010.03,M10e,Kitataiki,184.5,143.8
2010.03,M10w,Shimotori,188,140.2
2010.03,M11e,Asasekiryu,184.5,149
2010.03,M11w,Hokutoriki,182,150.9
2010.03,M12e,Okinoumi,190,134.5
2010.03,M12w,Takamisakari,188,142.1
2010.03,M13e,Tokitenku,186,150
2010.03,M13w,Tokusegawa,190,154.4
2010.03,M14e,Kokkai,189,148.7
2010.03,M14w,Tamanoshima,187,164.5
2010.03,M15e,Sagatsukasa,166,128.8
2010.03,M15w,Mokonami,186.5,152
2010.03,M16e,Kasugao,183,146.5
2010.03,M16w,Bushuyama,191,172.4
